['diagnoses', 'treats', 'isa', 'affects']
['isa', 'occurs_in', 'complicates', 'inhibits']
['isa', 'same_as', 'augments', 'inhibits']
['isa', 'causes', 'produces', 'occurs_in']
['isa', 'part_of', 'inhibits', 'interacts_with']
['isa', 'interacts_with', 'isa', 'causes']
['isa', 'location_of', 'augments', 'augments']
['isa', 'diagnoses', 'part_of', 'compared_with']
['isa', 'interacts_with', 'affects', 'complicates']
['isa', 'augments', 'part_of', 'diagnoses']
['isa', 'inhibits', 'location_of', 'part_of']
['isa', 'treats', 'compared_with', 'same_as']
['isa', 'coexists_with', 'part_of', 'occurs_in']
['isa', 'prevents', 'associated_with', 'produces']
['isa', 'location_of', 'diagnoses', 'produces']
['isa', 'treats', 'same_as', 'compared_with']
['isa', 'treats', 'inhibits', 'interacts_with']
['isa', 'interacts_with', 'isa', 'produces']
['isa', 'complicates', 'part_of', 'augments']
['isa', 'complicates', 'augments', 'causes']
['isa', 'same_as', 'affects', 'affects']
['isa', 'augments', 'compared_with', 'occurs_in']
['isa', 'disrupts', 'stimulates', 'coexists_with']
['isa', 'stimulates', 'prevents', 'diagnoses']
['isa', 'treats', 'occurs_in', 'treats']
['isa', 'interacts_with', 'associated_with', 'occurs_in']
['isa', 'location_of', 'isa', 'affects']
['isa', 'causes']
['isa', 'produces', 'coexists_with', 'associated_with']
['isa', 'augments', 'inhibits', 'treats']
['isa', 'part_of', 'interacts_with', 'treats']
['isa', 'diagnoses', 'isa', 'inhibits']
['isa', 'diagnoses', 'isa', 'same_as']
['isa', 'part_of', 'coexists_with', 'same_as']
['isa', 'produces', 'treats', 'produces']
['isa', 'inhibits', 'same_as', 'stimulates']
['isa', 'augments', 'treats', 'compared_with']
['isa', 'part_of', 'location_of', 'affects']
['isa', 'prevents', 'disrupts', 'occurs_in']
['isa', 'prevents', 'interacts_with', 'interacts_with']
['isa', 'interacts_with', 'diagnoses', 'same_as']
['isa', 'same_as', 'complicates', 'affects']
['isa', 'part_of', 'occurs_in', 'isa']
['isa', 'complicates', 'compared_with', 'treats']
['isa', 'augments', 'stimulates', 'part_of']
['isa', 'same_as', 'interacts_with', 'same_as']
['isa', 'causes', 'coexists_with', 'inhibits']
['isa', 'same_as', 'inhibits', 'affects']
['isa', 'produces', 'same_as', 'disrupts']
['isa', 'occurs_in', 'diagnoses', 'stimulates']
['isa', 'inhibits', 'occurs_in', 'inhibits']
['isa', 'treats', 'causes', 'coexists_with']
['isa', 'stimulates', 'inhibits', 'produces']
['isa', 'interacts_with', 'treats', 'part_of']
['isa']
['isa', 'treats', 'occurs_in', 'associated_with']
['isa', 'same_as']
['isa', 'compared_with', 'produces', 'occurs_in']
['isa', 'causes', 'treats', 'occurs_in']
['isa', 'location_of', 'same_as', 'treats']
['isa', 'stimulates', 'treats', 'complicates']
['isa', 'prevents', 'diagnoses', 'occurs_in']
['isa', 'complicates', 'interacts_with', 'part_of']
['isa', 'treats', 'diagnoses', 'complicates']
['isa', 'prevents', 'location_of', 'affects']
['isa', 'occurs_in', 'same_as', 'occurs_in']
['isa', 'causes', 'produces', 'augments']
['isa', 'isa', 'occurs_in', 'inhibits']
['isa', 'stimulates', 'interacts_with', 'complicates']
['isa', 'produces', 'affects', 'occurs_in']
['isa', 'causes', 'occurs_in', 'same_as']
['isa', 'disrupts']
['isa', 'part_of', 'augments', 'prevents']
['isa', 'occurs_in', 'associated_with', 'part_of']
['isa', 'part_of', 'produces', 'isa']
['isa', 'interacts_with', 'affects', 'occurs_in']
['isa', 'isa', 'produces', 'compared_with']
['isa', 'occurs_in', 'stimulates', 'diagnoses']
['isa', 'augments', 'diagnoses', 'stimulates']
['isa', 'stimulates', 'complicates', 'produces']
['isa', 'affects', 'location_of', 'part_of']
['isa', 'compared_with', 'interacts_with', 'treats']
['isa', 'causes', 'part_of', 'causes']
['part_of', 'isa', 'part_of', 'compared_with']
['part_of', 'associated_with', 'stimulates', 'causes']
['part_of', 'treats', 'diagnoses', 'prevents']
['part_of', 'disrupts', 'location_of', 'compared_with']
['part_of', 'same_as', 'coexists_with', 'causes']
['part_of', 'same_as', 'occurs_in', 'augments']
['part_of', 'stimulates', 'produces', 'augments']
['part_of', 'diagnoses', 'treats', 'diagnoses']
['part_of', 'diagnoses', 'affects', 'augments']
['part_of', 'causes', 'stimulates', 'inhibits']
['part_of', 'location_of', 'interacts_with', 'augments']
['part_of', 'interacts_with', 'complicates', 'prevents']
['part_of', 'affects', 'part_of', 'interacts_with']
['part_of', 'stimulates', 'prevents', 'augments']
['part_of', 'occurs_in', 'location_of', 'complicates']
['part_of', 'inhibits', 'interacts_with', 'prevents']
['part_of', 'same_as', 'augments', 'associated_with']
['part_of', 'occurs_in', 'produces', 'inhibits']
['part_of', 'affects', 'affects', 'occurs_in']
['part_of', 'compared_with', 'part_of', 'stimulates']
['part_of', 'stimulates', 'complicates', 'occurs_in']
['part_of', 'produces', 'prevents', 'compared_with']
['part_of', 'treats', 'produces', 'affects']
['part_of', 'stimulates', 'coexists_with', 'occurs_in']
['part_of', 'inhibits', 'treats', 'complicates']
['part_of', 'part_of', 'inhibits', 'same_as']
['part_of', 'occurs_in', 'same_as', 'treats']
['part_of', 'part_of', 'compared_with', 'compared_with']
['part_of', 'associated_with', 'treats', 'same_as']
['part_of', 'diagnoses', 'produces', 'treats']
['part_of', 'treats', 'augments', 'part_of']
['part_of', 'part_of', 'part_of', 'treats']
['part_of', 'augments', 'complicates', 'causes']
['part_of', 'treats', 'associated_with', 'same_as']
['part_of', 'treats', 'augments', 'treats']
['part_of', 'occurs_in', 'affects', 'occurs_in']
['part_of', 'produces', 'associated_with']
['part_of', 'isa', 'causes', 'augments']
['part_of', 'stimulates', 'isa', 'disrupts']
['part_of', 'associated_with', 'part_of', 'complicates']
['part_of', 'occurs_in', 'affects', 'complicates']
['part_of', 'prevents', 'interacts_with', 'causes']
['part_of']
['part_of', 'stimulates', 'associated_with', 'same_as']
['part_of', 'part_of', 'occurs_in', 'occurs_in']
['part_of', 'occurs_in', 'associated_with', 'complicates']
['part_of', 'occurs_in', 'disrupts', 'augments']
['part_of', 'diagnoses', 'inhibits', 'produces']
['part_of', 'augments', 'augments', 'coexists_with']
['part_of', 'treats', 'same_as', 'complicates']
['part_of', 'inhibits', 'part_of', 'complicates']
['part_of', 'part_of', 'isa', 'stimulates']
['part_of', 'part_of']
['part_of', 'produces', 'affects']
['part_of', 'isa', 'associated_with', 'augments']
['part_of', 'part_of', 'inhibits', 'part_of']
['part_of', 'occurs_in', 'causes', 'disrupts']
['part_of', 'occurs_in', 'interacts_with', 'affects']
['part_of', 'inhibits', 'occurs_in', 'prevents']
['part_of', 'causes', 'treats', 'causes']
['part_of', 'stimulates', 'augments', 'interacts_with']
['part_of', 'augments', 'treats', 'occurs_in']
['part_of', 'diagnoses', 'coexists_with', 'compared_with']
['part_of', 'coexists_with', 'coexists_with', 'same_as']
['part_of', 'part_of', 'augments', 'produces']
['part_of', 'disrupts', 'same_as', 'interacts_with']
['part_of', 'associated_with', 'part_of', 'occurs_in']
['part_of', 'location_of', 'treats', 'part_of']
['part_of', 'same_as', 'augments', 'treats']
['part_of', 'augments', 'causes', 'compared_with']
['part_of', 'produces', 'treats', 'diagnoses']
['part_of', 'disrupts', 'same_as', 'causes']
['part_of', 'produces', 'affects', 'augments']
['part_of', 'treats', 'part_of', 'disrupts']
['part_of', 'causes', 'same_as', 'same_as']
['part_of', 'augments', 'inhibits', 'compared_with']
['part_of', 'diagnoses', 'location_of', 'augments']
['part_of', 'inhibits', 'occurs_in', 'stimulates']
['part_of', 'associated_with', 'diagnoses', 'prevents']
['part_of', 'treats', 'associated_with', 'augments']
['part_of', 'part_of', 'augments', 'causes']
['part_of', 'isa', 'treats', 'compared_with']
['part_of', 'associated_with', 'affects', 'interacts_with']
['part_of', 'interacts_with', 'isa', 'associated_with']
['part_of', 'interacts_with', 'prevents', 'coexists_with']
['part_of', 'produces', 'occurs_in', 'occurs_in']
['part_of', 'augments', 'treats', 'augments']
['part_of', 'same_as', 'stimulates', 'causes']
['part_of', 'same_as']
['part_of', 'affects', 'affects', 'interacts_with']
['part_of', 'treats', 'inhibits', 'disrupts']
['part_of', 'compared_with', 'same_as', 'treats']
['part_of', 'treats', 'affects', 'complicates']
['part_of', 'stimulates', 'treats', 'compared_with']
['part_of', 'part_of', 'produces', 'compared_with']
['part_of', 'occurs_in', 'location_of', 'compared_with']
['part_of', 'associated_with', 'diagnoses', 'occurs_in']
['part_of', 'location_of', 'causes', 'location_of']
['part_of', 'same_as', 'location_of', 'affects']
['part_of', 'augments', 'disrupts', 'treats']
['location_of', 'coexists_with', 'disrupts', 'associated_with']
['location_of', 'affects', 'same_as', 'location_of']
['location_of', 'stimulates', 'disrupts', 'affects']
['location_of', 'produces', 'complicates', 'causes']
['location_of', 'compared_with', 'treats', 'inhibits']
['location_of', 'treats', 'occurs_in', 'stimulates']
['location_of', 'compared_with', 'isa', 'diagnoses']
['location_of', 'complicates', 'diagnoses', 'stimulates']
['location_of', 'causes', 'augments', 'location_of']
['location_of', 'interacts_with', 'produces', 'diagnoses']
['location_of', 'compared_with', 'interacts_with', 'coexists_with']
['location_of', 'causes', 'occurs_in', 'produces']
['location_of', 'part_of', 'produces', 'coexists_with']
['location_of', 'occurs_in', 'interacts_with', 'produces']
['location_of', 'prevents', 'augments', 'prevents']
['location_of', 'occurs_in', 'prevents', 'prevents']
['location_of', 'diagnoses', 'stimulates', 'affects']
['location_of', 'interacts_with', 'complicates', 'associated_with']
['location_of', 'compared_with', 'complicates', 'inhibits']
['location_of', 'same_as', 'diagnoses', 'treats']
['location_of', 'associated_with', 'occurs_in', 'diagnoses']
['location_of', 'diagnoses', 'same_as', 'inhibits']
['location_of', 'complicates', 'affects', 'treats']
['location_of', 'coexists_with', 'stimulates', 'associated_with']
['location_of', 'augments', 'produces', 'isa']
['location_of', 'compared_with', 'interacts_with', 'same_as']
['location_of', 'inhibits', 'disrupts', 'compared_with']
['location_of', 'coexists_with', 'inhibits', 'associated_with']
['location_of', 'occurs_in', 'coexists_with', 'causes']
['location_of', 'interacts_with', 'diagnoses', 'stimulates']
['location_of', 'part_of', 'produces', 'occurs_in']
['location_of', 'diagnoses']
['location_of', 'treats', 'produces', 'prevents']
['location_of', 'complicates', 'occurs_in', 'compared_with']
['location_of', 'prevents', 'prevents', 'causes']
['location_of', 'same_as', 'inhibits', 'occurs_in']
['location_of', 'diagnoses', 'diagnoses', 'produces']
['location_of', 'occurs_in', 'augments', 'same_as']
['location_of', 'part_of', 'part_of', 'produces']
['location_of', 'treats', 'disrupts', 'diagnoses']
['location_of', 'prevents', 'compared_with', 'associated_with']
['location_of', 'interacts_with', 'interacts_with', 'associated_with']
['location_of', 'interacts_with', 'produces', 'causes']
['location_of', 'produces', 'compared_with', 'associated_with']
['location_of', 'stimulates', 'causes', 'diagnoses']
['location_of', 'diagnoses', 'coexists_with', 'complicates']
['location_of', 'augments', 'diagnoses', 'complicates']
['location_of', 'location_of', 'isa', 'associated_with']
['location_of']
['location_of', 'coexists_with', 'prevents', 'affects']
['location_of', 'associated_with', 'stimulates', 'complicates']
['location_of', 'prevents', 'compared_with', 'treats']
['location_of', 'location_of', 'compared_with', 'complicates']
['location_of', 'location_of', 'augments', 'inhibits']
['location_of', 'stimulates', 'inhibits', 'produces']
['location_of', 'treats', 'interacts_with']
['location_of', 'isa', 'treats', 'part_of']
['location_of', 'affects', 'associated_with', 'produces']
['location_of', 'associated_with', 'part_of', 'produces']
['location_of', 'disrupts', 'diagnoses', 'same_as']
['location_of', 'compared_with', 'isa', 'same_as']
['location_of', 'augments', 'diagnoses', 'interacts_with']
['location_of', 'complicates', 'stimulates', 'produces']
['location_of', 'occurs_in', 'complicates', 'occurs_in']
['location_of', 'inhibits', 'complicates', 'compared_with']
['location_of', 'augments', 'complicates', 'associated_with']
['location_of', 'augments', 'inhibits', 'same_as']
['location_of', 'affects', 'occurs_in', 'diagnoses']
['location_of', 'location_of', 'coexists_with', 'same_as']
['location_of', 'occurs_in', 'occurs_in', 'associated_with']
['location_of', 'produces', 'part_of', 'occurs_in']
['location_of', 'augments', 'inhibits', 'augments']
['location_of', 'coexists_with', 'treats', 'location_of']
['location_of', 'disrupts', 'inhibits', 'same_as']
['location_of', 'produces', 'augments', 'complicates']
['location_of', 'disrupts', 'treats', 'complicates']
['location_of', 'compared_with', 'isa', 'coexists_with']
['location_of', 'affects', 'interacts_with', 'part_of']
['location_of', 'disrupts', 'compared_with', 'augments']
['location_of', 'associated_with', 'same_as', 'interacts_with']
['location_of', 'produces', 'complicates', 'compared_with']
['location_of', 'affects', 'occurs_in', 'associated_with']
['location_of', 'prevents', 'produces', 'affects']
['location_of', 'interacts_with', 'isa', 'complicates']
['location_of', 'location_of', 'isa', 'prevents']
['location_of', 'interacts_with', 'augments', 'isa']
['location_of', 'treats', 'compared_with', 'occurs_in']
['location_of', 'coexists_with', 'treats', 'inhibits']
['location_of', 'diagnoses', 'treats', 'stimulates']
['location_of', 'occurs_in', 'stimulates', 'inhibits']
['location_of', 'prevents', 'diagnoses', 'affects']
['location_of', 'produces', 'augments', 'location_of']
['location_of', 'associated_with', 'coexists_with', 'causes']
['location_of', 'affects', 'occurs_in', 'disrupts']
['location_of', 'complicates', 'diagnoses', 'treats']
['location_of', 'prevents', 'prevents', 'interacts_with']
['location_of', 'interacts_with', 'compared_with', 'stimulates']
['location_of', 'isa', 'produces', 'augments']
['location_of', 'interacts_with', 'causes', 'part_of']
['location_of', 'produces', 'associated_with', 'occurs_in']
