['diagnoses', 'prevents', 'diagnoses', 'diagnoses']
['isa', 'location_of', 'stimulates', 'coexists_with']
['isa', 'isa', 'complicates', 'location_of']
['isa', 'stimulates', 'location_of', 'prevents']
['isa', 'causes', 'part_of', 'causes']
['isa', 'complicates', 'diagnoses', 'stimulates']
['isa', 'causes', 'location_of', 'occurs_in']
['isa', 'produces', 'coexists_with', 'complicates']
['isa', 'part_of', 'produces', 'causes']
['isa', 'prevents', 'stimulates', 'complicates']
['isa', 'treats', 'compared_with', 'same_as']
['isa', 'isa', 'occurs_in', 'inhibits']
['isa', 'augments', 'compared_with', 'occurs_in']
['isa', 'coexists_with', 'part_of', 'occurs_in']
['isa', 'part_of', 'affects', 'affects']
['isa', 'interacts_with', 'affects', 'complicates']
['isa', 'part_of', 'interacts_with', 'location_of']
['isa', 'prevents', 'treats', 'compared_with']
['isa', 'prevents', 'interacts_with', 'treats']
['isa', 'prevents', 'location_of', 'affects']
['isa', 'augments', 'diagnoses', 'stimulates']
['isa', 'augments', 'stimulates', 'part_of']
['isa', 'same_as', 'complicates', 'complicates']
['isa', 'causes']
['isa', 'treats', 'occurs_in', 'associated_with']
['isa', 'coexists_with', 'diagnoses', 'inhibits']
['isa', 'location_of', 'prevents', 'inhibits']
['isa', 'stimulates', 'prevents', 'prevents']
['isa', 'causes', 'produces', 'augments']
['isa', 'occurs_in', 'part_of', 'occurs_in']
['isa', 'produces', 'affects', 'occurs_in']
['isa', 'location_of', 'isa', 'affects']
['isa', 'occurs_in', 'associated_with', 'part_of']
['isa', 'inhibits', 'location_of', 'part_of']
['isa', 'occurs_in', 'complicates', 'inhibits']
['isa', 'location_of', 'same_as', 'part_of']
['isa', 'causes', 'occurs_in', 'same_as']
['isa', 'complicates', 'augments', 'causes']
['isa', 'produces', 'part_of', 'affects']
['isa', 'part_of', 'occurs_in', 'isa']
['isa', 'stimulates', 'interacts_with', 'complicates']
['isa', 'prevents', 'isa', 'same_as']
['isa', 'prevents']
['isa', 'interacts_with', 'treats', 'part_of']
['isa', 'prevents', 'isa', 'coexists_with']
['isa', 'coexists_with', 'diagnoses', 'prevents']
['isa', 'interacts_with', 'isa', 'causes']
['isa', 'diagnoses', 'stimulates', 'affects']
['isa', 'prevents', 'coexists_with', 'part_of']
['isa', 'treats', 'occurs_in', 'prevents']
['isa', 'disrupts']
['isa', 'causes', 'produces', 'occurs_in']
['isa', 'part_of', 'inhibits', 'interacts_with']
['isa', 'causes', 'stimulates', 'inhibits']
['isa', 'treats', 'causes', 'coexists_with']
['isa', 'occurs_in', 'produces', 'augments']
['isa', 'stimulates', 'inhibits', 'produces']
['isa', 'treats', 'same_as', 'compared_with']
['isa', 'location_of', 'augments', 'augments']
['isa', 'causes', 'coexists_with', 'causes']
['isa', 'produces', 'same_as', 'prevents']
['isa', 'interacts_with', 'affects', 'occurs_in']
['isa', 'part_of', 'interacts_with', 'same_as']
['isa', 'augments', 'part_of', 'interacts_with']
['isa', 'location_of', 'diagnoses', 'coexists_with']
['isa', 'occurs_in', 'stimulates', 'diagnoses']
['isa', 'prevents', 'treats', 'produces']
['isa', 'prevents', 'coexists_with', 'same_as']
['isa', 'interacts_with', 'associated_with', 'interacts_with']
['isa', 'prevents', 'associated_with', 'produces']
['isa', 'stimulates', 'treats', 'complicates']
['isa', 'complicates', 'part_of', 'augments']
['isa']
['isa', 'location_of', 'causes', 'complicates']
['isa', 'location_of', 'part_of', 'location_of']
['isa', 'treats', 'inhibits', 'interacts_with']
['isa', 'interacts_with', 'causes', 'produces']
['isa', 'occurs_in', 'disrupts', 'causes']
['isa', 'complicates', 'augments', 'stimulates']
['isa', 'inhibits', 'part_of', 'inhibits']
['isa', 'interacts_with', 'diagnoses', 'causes']
['isa', 'stimulates', 'complicates', 'produces']
['isa', 'affects', 'location_of', 'part_of']
['isa', 'inhibits', 'part_of', 'stimulates']
['isa', 'prevents', 'coexists_with', 'augments']
['isa', 'occurs_in', 'interacts_with', 'location_of']
['part_of', 'isa', 'part_of', 'compared_with']
['part_of', 'location_of', 'occurs_in', 'interacts_with']
['part_of', 'disrupts', 'location_of', 'compared_with']
['part_of', 'inhibits', 'treats', 'complicates']
['part_of', 'coexists_with', 'same_as', 'treats']
['part_of', 'augments', 'inhibits', 'location_of']
['part_of', 'occurs_in', 'causes', 'disrupts']
['part_of', 'occurs_in', 'disrupts', 'augments']
['part_of', 'prevents', 'interacts_with', 'causes']
['part_of', 'causes', 'treats', 'causes']
['part_of', 'coexists_with', 'produces', 'coexists_with']
['part_of', 'location_of', 'interacts_with', 'augments']
['part_of', 'part_of', 'augments', 'coexists_with']
['part_of', 'affects', 'part_of', 'interacts_with']
['part_of', 'isa', 'associated_with', 'augments']
['part_of', 'part_of', 'disrupts', 'disrupts']
['part_of', 'stimulates', 'produces', 'complicates']
['part_of', 'associated_with', 'diagnoses', 'stimulates']
['part_of', 'stimulates', 'complicates', 'occurs_in']
['part_of', 'part_of', 'inhibits', 'location_of']
['part_of', 'produces', 'prevents', 'compared_with']
['part_of', 'occurs_in', 'affects', 'complicates']
['part_of', 'stimulates', 'associated_with', 'same_as']
['part_of', 'occurs_in', 'interacts_with', 'affects']
['part_of', 'inhibits', 'part_of', 'prevents']
['part_of', 'prevents', 'causes']
['part_of', 'treats', 'inhibits', 'disrupts']
['part_of', 'location_of', 'treats', 'part_of']
['part_of', 'stimulates', 'same_as', 'complicates']
['part_of', 'produces', 'isa']
['part_of', 'stimulates', 'associated_with', 'augments']
['part_of', 'disrupts', 'same_as', 'causes']
['part_of', 'interacts_with', 'prevents', 'coexists_with']
['part_of', 'treats', 'part_of', 'disrupts']
['part_of', 'stimulates', 'prevents', 'augments']
['part_of', 'produces', 'affects', 'augments']
['part_of', 'inhibits', 'interacts_with', 'prevents']
['part_of', 'produces', 'causes', 'diagnoses']
['part_of', 'part_of', 'coexists_with', 'causes']
['part_of', 'coexists_with', 'coexists_with', 'affects']
['part_of', 'stimulates', 'coexists_with', 'occurs_in']
['part_of', 'isa', 'treats', 'compared_with']
['part_of', 'location_of', 'causes', 'location_of']
['part_of', 'stimulates', 'isa', 'disrupts']
['part_of', 'associated_with', 'affects', 'interacts_with']
['part_of', 'associated_with', 'part_of', 'complicates']
['part_of', 'treats', 'associated_with', 'same_as']
['part_of', 'augments', 'coexists_with', 'causes']
['part_of', 'produces', 'occurs_in', 'occurs_in']
['part_of']
['part_of', 'same_as', 'stimulates', 'causes']
['part_of', 'causes', 'same_as', 'complicates']
['part_of', 'part_of', 'produces', 'compared_with']
['part_of', 'augments', 'disrupts', 'location_of']
['part_of', 'affects', 'prevents', 'occurs_in']
['part_of', 'part_of', 'compared_with', 'coexists_with']
['part_of', 'diagnoses', 'inhibits', 'produces']
['part_of', 'disrupts', 'isa', 'location_of']
['part_of', 'disrupts', 'inhibits', 'stimulates']
['part_of', 'causes', 'stimulates', 'inhibits']
['part_of', 'prevents', 'causes', 'compared_with']
['part_of', 'augments', 'treats', 'occurs_in']
['part_of', 'occurs_in', 'same_as', 'treats']
['part_of', 'part_of', 'inhibits', 'part_of']
['part_of', 'associated_with', 'treats', 'same_as']
['part_of', 'stimulates', 'isa', 'associated_with']
['part_of', 'coexists_with', 'augments', 'produces']
['part_of', 'produces', 'augments', 'associated_with']
['part_of', 'stimulates', 'produces', 'augments']
['part_of', 'stimulates', 'affects', 'prevents']
['part_of', 'coexists_with', 'affects', 'complicates']
['part_of', 'occurs_in', 'produces', 'inhibits']
['part_of', 'compared_with', 'part_of', 'stimulates']
['part_of', 'augments', 'treats', 'augments']
['part_of', 'augments', 'part_of', 'prevents']
['part_of', 'part_of', 'prevents', 'stimulates']
['part_of', 'same_as']
['part_of', 'isa', 'causes', 'augments']
['part_of', 'part_of', 'associated_with', 'complicates']
['part_of', 'inhibits', 'coexists_with', 'prevents']
['part_of', 'coexists_with', 'causes', 'coexists_with']
['part_of', 'interacts_with', 'complicates', 'prevents']
['part_of', 'associated_with', 'complicates', 'prevents']
['part_of', 'produces', 'coexists_with', 'compared_with']
['part_of', 'diagnoses', 'location_of', 'augments']
['part_of', 'causes', 'part_of', 'stimulates']
['part_of', 'location_of', 'affects', 'occurs_in']
['part_of', 'affects', 'produces', 'interacts_with']
['part_of', 'causes', 'augments', 'treats']
['part_of', 'coexists_with', 'augments', 'diagnoses']
['part_of', 'stimulates', 'complicates', 'causes']
['part_of', 'associated_with', 'stimulates', 'causes']
['part_of', 'prevents', 'isa', 'part_of']
['part_of', 'part_of', 'part_of', 'treats']
['part_of', 'diagnoses', 'produces', 'inhibits']
['part_of', 'stimulates', 'treats', 'compared_with']
['part_of', 'occurs_in', 'location_of', 'compared_with']
['part_of', 'part_of', 'occurs_in', 'stimulates']
['part_of', 'same_as', 'location_of', 'affects']
['location_of', 'produces', 'same_as', 'inhibits']
['location_of', 'stimulates', 'inhibits', 'produces']
['location_of', 'stimulates', 'produces', 'causes']
['location_of', 'affects', 'stimulates', 'location_of']
['location_of', 'stimulates', 'treats', 'part_of']
['location_of', 'augments', 'inhibits', 'augments']
['location_of', 'treats', 'occurs_in', 'stimulates']
['location_of', 'augments', 'diagnoses', 'complicates']
['location_of', 'compared_with', 'interacts_with', 'coexists_with']
['location_of', 'prevents', 'part_of', 'produces']
['location_of', 'treats', 'compared_with', 'prevents']
['location_of', 'produces', 'associated_with', 'prevents']
['location_of', 'causes', 'occurs_in', 'causes']
['location_of', 'interacts_with', 'complicates', 'associated_with']
['location_of', 'interacts_with', 'prevents', 'part_of']
['location_of', 'interacts_with', 'causes', 'part_of']
['location_of', 'coexists_with', 'stimulates', 'associated_with']
['location_of', 'affects', 'associated_with', 'produces']
['location_of', 'disrupts', 'complicates', 'affects']
['location_of', 'location_of', 'interacts_with', 'same_as']
['location_of', 'inhibits', 'disrupts', 'compared_with']
['location_of', 'coexists_with', 'prevents', 'affects']
['location_of', 'same_as', 'diagnoses', 'stimulates']
['location_of', 'location_of', 'coexists_with', 'same_as']
['location_of', 'associated_with', 'occurs_in', 'diagnoses']
['location_of', 'diagnoses', 'treats', 'stimulates']
['location_of', 'disrupts', 'isa', 'coexists_with']
['location_of', 'part_of', 'produces', 'occurs_in']
['location_of', 'coexists_with', 'inhibits', 'prevents']
['location_of', 'diagnoses']
['location_of', 'treats', 'produces', 'prevents']
['location_of', 'complicates', 'occurs_in', 'compared_with']
['location_of', 'affects', 'occurs_in', 'diagnoses']
['location_of', 'prevents', 'augments', 'prevents']
['location_of', 'affects', 'interacts_with', 'part_of']
['location_of', 'disrupts', 'compared_with', 'augments']
['location_of', 'disrupts', 'inhibits', 'augments']
['location_of', 'prevents', 'produces', 'affects']
['location_of', 'coexists_with', 'treats', 'inhibits']
['location_of', 'occurs_in', 'coexists_with', 'causes']
['location_of', 'prevents', 'diagnoses', 'affects']
['location_of', 'part_of', 'occurs_in', 'associated_with']
['location_of', 'prevents', 'compared_with', 'stimulates']
['location_of', 'prevents', 'compared_with', 'associated_with']
['location_of', 'interacts_with', 'interacts_with', 'associated_with']
['location_of', 'same_as', 'inhibits', 'coexists_with']
['location_of', 'interacts_with', 'compared_with', 'stimulates']
['location_of', 'location_of', 'isa', 'associated_with']
['location_of', 'prevents', 'prevents', 'causes']
['location_of', 'coexists_with', 'disrupts', 'associated_with']
['location_of', 'stimulates', 'disrupts', 'affects']
['location_of', 'produces', 'complicates', 'causes']
['location_of', 'location_of', 'augments', 'inhibits']
['location_of', 'location_of', 'isa', 'prevents']
['location_of', 'complicates', 'diagnoses', 'stimulates']
['location_of', 'prevents', 'stimulates', 'complicates']
['location_of', 'stimulates', 'causes', 'disrupts']
['location_of', 'interacts_with', 'produces', 'diagnoses']
['location_of', 'diagnoses', 'coexists_with', 'causes']
['location_of', 'prevents', 'interacts_with']
['location_of', 'occurs_in', 'interacts_with', 'produces']
['location_of', 'disrupts', 'stimulates', 'complicates']
['location_of', 'occurs_in', 'augments', 'disrupts']
['location_of']
['location_of', 'complicates', 'stimulates', 'produces']
['location_of', 'compared_with', 'complicates', 'inhibits']
['location_of', 'complicates', 'affects', 'treats']
['location_of', 'occurs_in', 'complicates', 'occurs_in']
['location_of', 'compared_with', 'coexists_with', 'inhibits']
['location_of', 'compared_with', 'prevents', 'diagnoses']
['location_of', 'augments', 'produces', 'isa']
['location_of', 'augments', 'diagnoses', 'interacts_with']
['location_of', 'location_of', 'compared_with', 'causes']
['location_of', 'produces', 'part_of', 'occurs_in']
['location_of', 'compared_with', 'complicates', 'isa']
['location_of', 'affects', 'prevents', 'disrupts']
['location_of', 'interacts_with', 'diagnoses', 'stimulates']
['location_of', 'augments', 'complicates', 'associated_with']
['location_of', 'causes', 'causes', 'produces']
['location_of', 'stimulates', 'complicates', 'compared_with']
['location_of', 'coexists_with', 'treats', 'location_of']
['location_of', 'part_of', 'produces', 'coexists_with']
['location_of', 'produces', 'augments', 'complicates']
['location_of', 'complicates', 'diagnoses', 'treats']
['location_of', 'associated_with', 'same_as', 'complicates']
['location_of', 'associated_with', 'coexists_with', 'causes']
['location_of', 'causes', 'prevents', 'prevents']
['location_of', 'interacts_with', 'isa', 'complicates']
['location_of', 'prevents', 'prevents', 'interacts_with']
['location_of', 'augments', 'coexists_with', 'same_as']
['location_of', 'occurs_in', 'stimulates', 'inhibits']
['location_of', 'produces', 'augments', 'location_of']
['location_of', 'affects', 'prevents', 'associated_with']
['location_of', 'diagnoses', 'stimulates', 'affects']
['location_of', 'isa', 'produces', 'augments']
['location_of', 'interacts_with', 'augments', 'coexists_with']
['location_of', 'causes', 'augments', 'location_of']
