['diagnoses', 'same_as', 'produces', 'inhibits']
['part_of', 'occurs_in', 'compared_with', 'diagnoses']
['part_of', 'diagnoses', 'occurs_in', 'isa']
['part_of', 'coexists_with', 'part_of', 'compared_with']
['part_of', 'produces', 'same_as', 'complicates']
['part_of', 'treats', 'interacts_with', 'diagnoses']
['part_of', 'associated_with', 'produces', 'compared_with']
['part_of', 'produces', 'augments', 'stimulates']
['part_of', 'compared_with', 'complicates', 'prevents']
['part_of', 'location_of', 'diagnoses', 'inhibits']
['part_of', 'diagnoses', 'affects', 'complicates']
['part_of', 'produces', 'same_as', 'diagnoses']
['part_of', 'complicates', 'produces', 'interacts_with']
['part_of', 'produces', 'coexists_with']
['part_of', 'associated_with', 'stimulates', 'occurs_in']
['part_of', 'prevents', 'same_as', 'location_of']
['part_of', 'prevents', 'occurs_in', 'interacts_with']
['part_of', 'compared_with', 'compared_with', 'compared_with']
['part_of', 'interacts_with', 'produces', 'stimulates']
['part_of', 'part_of', 'interacts_with', 'stimulates']
['part_of', 'part_of', 'associated_with', 'prevents']
['part_of', 'inhibits', 'same_as', 'isa']
['part_of', 'augments', 'same_as', 'treats']
['part_of', 'isa', 'same_as', 'augments']
['part_of', 'isa', 'affects', 'associated_with']
['part_of', 'diagnoses', 'compared_with', 'same_as']
['part_of', 'inhibits', 'complicates', 'causes']
['part_of', 'coexists_with', 'disrupts', 'produces']
['part_of', 'complicates', 'complicates', 'coexists_with']
['part_of', 'compared_with']
['part_of', 'part_of', 'isa', 'disrupts']
['part_of', 'produces', 'prevents', 'affects']
['part_of', 'produces', 'produces', 'prevents']
['part_of', 'affects', 'disrupts', 'causes']
['part_of', 'complicates', 'isa', 'diagnoses']
['part_of', 'disrupts', 'produces', 'associated_with']
['part_of', 'produces', 'occurs_in', 'complicates']
['part_of', 'complicates', 'coexists_with', 'same_as']
['part_of', 'stimulates', 'interacts_with', 'occurs_in']
['part_of', 'stimulates']
['part_of', 'coexists_with', 'coexists_with', 'occurs_in']
['part_of', 'affects', 'complicates', 'isa']
['part_of', 'treats', 'inhibits', 'diagnoses']
['part_of', 'location_of', 'prevents', 'interacts_with']
['part_of', 'isa', 'treats', 'affects']
['part_of', 'causes', 'disrupts', 'associated_with']
['part_of', 'occurs_in', 'disrupts', 'coexists_with']
['part_of', 'coexists_with', 'compared_with', 'treats']
['part_of', 'produces', 'interacts_with', 'stimulates']
['part_of', 'coexists_with', 'produces', 'disrupts']
['part_of', 'location_of', 'causes', 'isa']
['part_of', 'compared_with', 'coexists_with']
['part_of', 'part_of', 'inhibits', 'stimulates']
['part_of', 'compared_with', 'location_of', 'same_as']
['part_of', 'augments', 'coexists_with', 'produces']
['part_of', 'treats', 'affects', 'inhibits']
['part_of', 'part_of', 'location_of', 'compared_with']
['part_of', 'complicates', 'compared_with', 'compared_with']
['part_of', 'complicates', 'treats', 'causes']
['part_of', 'disrupts', 'same_as', 'isa']
['part_of', 'treats', 'complicates', 'compared_with']
['part_of', 'treats', 'occurs_in', 'prevents']
['location_of', 'diagnoses', 'isa', 'prevents']
['location_of', 'stimulates', 'inhibits', 'coexists_with']
['location_of', 'coexists_with', 'treats']
['location_of', 'prevents', 'same_as', 'location_of']
['location_of', 'augments']
['location_of', 'stimulates', 'stimulates', 'occurs_in']
['location_of', 'compared_with', 'interacts_with', 'location_of']
['location_of', 'compared_with', 'prevents', 'affects']
['location_of', 'augments', 'produces', 'associated_with']
['location_of', 'affects', 'complicates', 'interacts_with']
['location_of', 'produces', 'coexists_with', 'interacts_with']
['location_of', 'augments', 'occurs_in', 'isa']
['location_of', 'disrupts', 'inhibits', 'occurs_in']
['location_of', 'diagnoses', 'causes', 'isa']
['location_of', 'same_as', 'diagnoses', 'inhibits']
['location_of', 'diagnoses', 'disrupts', 'diagnoses']
['location_of', 'part_of', 'stimulates']
['location_of', 'same_as', 'occurs_in', 'interacts_with']
['location_of', 'complicates', 'affects', 'causes']
['location_of']
['location_of', 'same_as', 'part_of', 'disrupts']
['location_of', 'same_as', 'inhibits', 'complicates']
['location_of', 'coexists_with', 'interacts_with', 'diagnoses']
['location_of', 'associated_with', 'diagnoses', 'associated_with']
['location_of', 'inhibits', 'produces']
['location_of', 'causes', 'isa', 'complicates']
['location_of', 'associated_with', 'affects', 'diagnoses']
['location_of', 'affects', 'affects', 'location_of']
['location_of', 'affects', 'produces', 'interacts_with']
['location_of', 'inhibits', 'location_of', 'occurs_in']
['location_of', 'disrupts', 'isa', 'stimulates']
['location_of', 'disrupts', 'affects', 'inhibits']
['location_of', 'part_of', 'produces', 'complicates']
['location_of', 'diagnoses', 'disrupts', 'affects']
['location_of', 'affects', 'inhibits', 'complicates']
['location_of', 'interacts_with', 'coexists_with', 'location_of']
['location_of', 'affects']
['location_of', 'location_of', 'prevents', 'disrupts']
['location_of', 'produces', 'same_as', 'prevents']
['location_of', 'compared_with', 'inhibits', 'same_as']
['location_of', 'coexists_with']
['location_of', 'stimulates', 'isa', 'complicates']
['location_of', 'augments', 'same_as', 'causes']
['location_of', 'associated_with', 'disrupts', 'stimulates']
['location_of', 'diagnoses', 'coexists_with', 'occurs_in']
['location_of', 'affects', 'stimulates', 'stimulates']
['location_of', 'diagnoses', 'coexists_with']
['location_of', 'stimulates', 'part_of', 'disrupts']
['location_of', 'causes', 'inhibits', 'prevents']
['location_of', 'disrupts', 'prevents', 'stimulates']
['location_of', 'part_of', 'complicates', 'location_of']
['location_of', 'inhibits', 'compared_with', 'disrupts']
['location_of', 'treats', 'augments', 'inhibits']
['location_of', 'occurs_in', 'associated_with']
['location_of', 'same_as', 'augments']
['location_of', 'augments', 'prevents', 'diagnoses']
['location_of', 'prevents', 'produces', 'location_of']
['location_of', 'coexists_with', 'isa', 'treats']
['location_of', 'prevents', 'augments']
['location_of', 'isa', 'inhibits']
['location_of', 'causes', 'associated_with', 'part_of']
['location_of', 'augments', 'same_as', 'augments']
['location_of', 'same_as', 'produces', 'part_of']
['location_of', 'prevents', 'occurs_in', 'isa']
['location_of', 'stimulates', 'diagnoses', 'causes']
['location_of', 'interacts_with', 'occurs_in', 'treats']
['location_of', 'occurs_in', 'location_of', 'affects']
['location_of', 'associated_with', 'part_of', 'augments']
['location_of', 'same_as', 'disrupts', 'associated_with']
['location_of', 'prevents', 'affects', 'prevents']
['location_of', 'treats', 'stimulates', 'part_of']
['location_of', 'same_as', 'augments', 'stimulates']
['location_of', 'coexists_with', 'treats', 'location_of']
['location_of', 'compared_with', 'disrupts', 'isa']
['location_of', 'disrupts', 'isa', 'compared_with']
['location_of', 'prevents', 'stimulates', 'produces']
['location_of', 'same_as', 'isa', 'stimulates']
['location_of', 'occurs_in', 'interacts_with', 'coexists_with']
['location_of', 'interacts_with', 'associated_with', 'diagnoses']
['location_of', 'treats', 'occurs_in', 'complicates']
['location_of', 'stimulates', 'prevents', 'location_of']
['location_of', 'inhibits', 'location_of', 'compared_with']
['location_of', 'part_of', 'produces', 'inhibits']
['location_of', 'compared_with', 'causes', 'augments']
['location_of', 'affects', 'part_of', 'isa']
['location_of', 'isa', 'disrupts', 'diagnoses']
['location_of', 'produces', 'isa', 'complicates']
['location_of', 'occurs_in', 'disrupts']
['location_of', 'inhibits', 'stimulates', 'location_of']
['location_of', 'inhibits', 'produces', 'prevents']
['location_of', 'associated_with', 'prevents', 'coexists_with']
['location_of', 'inhibits', 'inhibits', 'produces']
