['diagnoses', 'same_as', 'produces', 'inhibits']
['part_of', 'produces', 'stimulates', 'augments']
['part_of', 'interacts_with', 'same_as', 'treats']
['part_of', 'isa', 'diagnoses', 'location_of']
['part_of', 'disrupts', 'causes', 'stimulates']
['part_of', 'isa', 'part_of', 'isa']
['part_of', 'augments', 'location_of', 'inhibits']
['part_of', 'produces', 'complicates']
['part_of', 'interacts_with', 'same_as', 'location_of']
['part_of', 'interacts_with', 'interacts_with', 'location_of']
['part_of', 'prevents', 'affects', 'associated_with']
['part_of', 'part_of', 'prevents', 'causes']
['part_of', 'prevents', 'affects', 'disrupts']
['part_of', 'interacts_with', 'location_of', 'complicates']
['part_of', 'treats', 'isa', 'stimulates']
['part_of']
['part_of', 'isa', 'associated_with', 'part_of']
['part_of', 'augments', 'associated_with', 'treats']
['part_of', 'coexists_with']
['part_of', 'affects', 'produces', 'isa']
['part_of', 'coexists_with', 'occurs_in', 'treats']
['part_of', 'disrupts', 'inhibits', 'same_as']
['part_of', 'same_as', 'complicates', 'isa']
['part_of', 'stimulates', 'diagnoses']
['part_of', 'augments', 'coexists_with', 'affects']
['part_of', 'augments', 'causes', 'part_of']
['part_of', 'treats', 'augments', 'associated_with']
['part_of', 'treats', 'disrupts', 'causes']
['part_of', 'inhibits', 'part_of', 'stimulates']
['part_of', 'prevents', 'location_of', 'disrupts']
['part_of', 'augments', 'prevents', 'stimulates']
['part_of', 'occurs_in', 'disrupts', 'associated_with']
['part_of', 'same_as', 'associated_with', 'coexists_with']
['part_of', 'augments', 'augments', 'location_of']
['part_of', 'prevents', 'prevents', 'coexists_with']
['part_of', 'disrupts', 'treats', 'part_of']
['part_of', 'causes', 'produces', 'diagnoses']
['part_of', 'isa', 'inhibits', 'compared_with']
['part_of', 'compared_with', 'location_of']
['part_of', 'isa', 'isa', 'produces']
['part_of', 'occurs_in', 'compared_with', 'augments']
['part_of', 'produces', 'affects', 'affects']
['part_of', 'isa', 'coexists_with']
['part_of', 'augments', 'inhibits', 'same_as']
['part_of', 'stimulates', 'location_of', 'associated_with']
['part_of', 'associated_with', 'treats', 'disrupts']
['part_of', 'affects', 'location_of', 'affects']
['part_of', 'disrupts', 'produces', 'causes']
['part_of', 'same_as', 'produces', 'location_of']
['part_of', 'compared_with', 'occurs_in', 'inhibits']
['part_of', 'causes', 'occurs_in', 'part_of']
['part_of', 'prevents', 'prevents', 'produces']
['part_of', 'produces', 'isa', 'disrupts']
['part_of', 'disrupts', 'diagnoses', 'associated_with']
['part_of', 'interacts_with', 'complicates']
['part_of', 'stimulates', 'location_of', 'stimulates']
['part_of', 'isa', 'associated_with', 'produces']
['part_of', 'stimulates', 'same_as', 'part_of']
['part_of', 'prevents', 'associated_with', 'treats']
['part_of', 'associated_with', 'produces', 'isa']
['part_of', 'produces', 'associated_with', 'disrupts']
['part_of', 'complicates', 'associated_with', 'causes']
['part_of', 'treats', 'location_of', 'location_of']
['part_of', 'diagnoses', 'diagnoses', 'location_of']
['part_of', 'coexists_with', 'occurs_in', 'same_as']
['part_of', 'compared_with', 'location_of', 'produces']
['part_of', 'prevents', 'diagnoses', 'affects']
['part_of', 'inhibits', 'compared_with', 'same_as']
['part_of', 'produces', 'treats', 'coexists_with']
['part_of', 'part_of', 'prevents', 'compared_with']
['part_of', 'prevents', 'treats', 'compared_with']
['part_of', 'location_of', 'stimulates', 'same_as']
['part_of', 'complicates', 'inhibits', 'augments']
['part_of', 'diagnoses', 'inhibits', 'augments']
['part_of', 'produces', 'diagnoses', 'associated_with']
['part_of', 'interacts_with', 'occurs_in', 'prevents']
['part_of', 'inhibits', 'produces', 'same_as']
['part_of', 'same_as', 'part_of', 'occurs_in']
['part_of', 'part_of']
['part_of', 'coexists_with', 'augments', 'interacts_with']
['part_of', 'coexists_with', 'interacts_with', 'occurs_in']
['part_of', 'isa', 'occurs_in', 'stimulates']
['part_of', 'affects', 'location_of', 'location_of']
['part_of', 'occurs_in', 'disrupts', 'same_as']
['part_of', 'treats', 'augments', 'isa']
['part_of', 'produces', 'produces', 'diagnoses']
['part_of', 'disrupts', 'associated_with', 'disrupts']
['part_of', 'coexists_with', 'augments', 'isa']
['part_of', 'disrupts', 'location_of', 'associated_with']
['part_of', 'augments', 'complicates', 'isa']
['part_of', 'causes', 'same_as', 'disrupts']
['part_of', 'location_of', 'inhibits', 'augments']
['part_of', 'diagnoses', 'augments', 'disrupts']
['part_of', 'stimulates', 'coexists_with', 'coexists_with']
['location_of', 'associated_with', 'same_as']
['location_of', 'disrupts', 'treats', 'associated_with']
['location_of', 'complicates', 'same_as', 'part_of']
['location_of', 'prevents']
['location_of', 'interacts_with']
['location_of', 'treats', 'disrupts', 'same_as']
['location_of', 'location_of', 'complicates', 'associated_with']
['location_of', 'prevents', 'stimulates']
['location_of', 'inhibits', 'inhibits', 'affects']
['location_of', 'compared_with', 'stimulates', 'associated_with']
['location_of', 'diagnoses', 'treats', 'location_of']
['location_of', 'associated_with', 'coexists_with', 'augments']
['location_of', 'affects', 'affects', 'treats']
['location_of', 'disrupts', 'compared_with', 'complicates']
['location_of', 'coexists_with', 'coexists_with', 'compared_with']
['location_of', 'affects', 'treats', 'complicates']
['location_of', 'associated_with', 'diagnoses', 'augments']
['location_of', 'produces', 'isa', 'disrupts']
['location_of', 'treats', 'causes', 'interacts_with']
['location_of', 'same_as', 'produces', 'compared_with']
['location_of', 'part_of', 'produces', 'treats']
['location_of', 'interacts_with', 'causes', 'coexists_with']
['location_of', 'coexists_with', 'occurs_in', 'augments']
['location_of', 'same_as', 'part_of', 'diagnoses']
['location_of']
['location_of', 'treats']
['location_of', 'prevents', 'compared_with', 'stimulates']
['location_of', 'produces', 'inhibits', 'causes']
['location_of', 'location_of', 'diagnoses', 'augments']
['location_of', 'compared_with', 'causes', 'stimulates']
['location_of', 'inhibits', 'compared_with', 'complicates']
['location_of', 'location_of', 'affects', 'complicates']
['location_of', 'affects', 'interacts_with']
['location_of', 'disrupts', 'occurs_in']
['location_of', 'diagnoses', 'affects', 'produces']
['location_of', 'interacts_with', 'interacts_with', 'compared_with']
['location_of', 'diagnoses', 'disrupts', 'affects']
['location_of', 'compared_with', 'stimulates', 'location_of']
['location_of', 'produces', 'prevents', 'location_of']
['location_of', 'complicates', 'same_as', 'prevents']
['location_of', 'location_of']
['location_of', 'disrupts', 'treats', 'diagnoses']
['location_of', 'stimulates', 'produces', 'associated_with']
['location_of', 'complicates', 'interacts_with', 'disrupts']
['location_of', 'stimulates', 'affects', 'stimulates']
['location_of', 'diagnoses', 'coexists_with', 'affects']
['location_of', 'disrupts', 'augments', 'location_of']
['location_of', 'stimulates', 'coexists_with', 'occurs_in']
['location_of', 'location_of', 'same_as', 'occurs_in']
['location_of', 'diagnoses', 'stimulates', 'compared_with']
['location_of', 'affects', 'diagnoses', 'complicates']
['location_of', 'causes', 'occurs_in', 'complicates']
['location_of', 'isa', 'coexists_with', 'same_as']
['location_of', 'occurs_in', 'isa', 'treats']
['location_of', 'affects', 'associated_with', 'compared_with']
['location_of', 'diagnoses', 'diagnoses', 'prevents']
['location_of', 'treats', 'causes', 'inhibits']
['location_of', 'same_as', 'associated_with', 'complicates']
['location_of', 'inhibits', 'compared_with', 'diagnoses']
['location_of', 'interacts_with', 'part_of', 'part_of']
['location_of', 'inhibits', 'produces', 'treats']
['location_of', 'produces', 'inhibits', 'part_of']
['location_of', 'interacts_with', 'location_of', 'isa']
['location_of', 'same_as', 'occurs_in', 'interacts_with']
['location_of', 'diagnoses', 'inhibits', 'treats']
['location_of', 'prevents', 'location_of', 'causes']
['location_of', 'compared_with', 'inhibits', 'diagnoses']
['location_of', 'interacts_with', 'complicates', 'compared_with']
['location_of', 'produces', 'produces', 'same_as']
['location_of', 'compared_with', 'augments', 'part_of']
['location_of', 'disrupts', 'affects', 'causes']
['location_of', 'interacts_with', 'same_as', 'same_as']
['location_of', 'isa', 'causes', 'part_of']
['location_of', 'affects', 'associated_with', 'affects']
['location_of', 'location_of', 'causes', 'location_of']
['location_of', 'same_as']
['location_of', 'associated_with', 'compared_with', 'isa']
['location_of', 'same_as', 'produces']
['location_of', 'augments', 'causes', 'coexists_with']
['location_of', 'inhibits', 'same_as', 'produces']
['location_of', 'causes']
['location_of', 'isa', 'disrupts', 'compared_with']
['location_of', 'part_of', 'inhibits', 'produces']
['location_of', 'part_of', 'inhibits', 'isa']
['location_of', 'affects', 'coexists_with', 'isa']
['location_of', 'part_of', 'associated_with', 'occurs_in']
['location_of', 'prevents', 'part_of', 'isa']
['location_of', 'augments', 'part_of', 'diagnoses']
