['diagnoses', 'produces', 'location_of', 'occurs_in']
['isa', 'produces', 'coexists_with', 'treats']
['isa', 'location_of', 'prevents']
['isa', 'disrupts', 'treats', 'prevents']
['isa', 'interacts_with', 'produces', 'inhibits']
['isa', 'produces', 'augments', 'part_of']
['isa', 'diagnoses', 'disrupts', 'occurs_in']
['isa', 'augments', 'same_as', 'produces']
['isa', 'same_as', 'treats', 'prevents']
['isa', 'same_as', 'diagnoses', 'diagnoses']
['isa', 'affects', 'diagnoses', 'inhibits']
['isa', 'inhibits']
['isa', 'produces', 'disrupts', 'coexists_with']
['part_of', 'complicates', 'location_of', 'prevents']
['part_of', 'associated_with', 'inhibits', 'occurs_in']
['part_of', 'occurs_in', 'part_of', 'same_as']
['part_of', 'augments', 'location_of', 'affects']
['part_of', 'compared_with', 'augments', 'inhibits']
['part_of', 'treats', 'associated_with', 'inhibits']
['part_of', 'coexists_with', 'same_as', 'causes']
['part_of', 'associated_with', 'produces', 'interacts_with']
['part_of', 'stimulates', 'produces', 'treats']
['part_of', 'causes', 'same_as', 'isa']
['part_of', 'causes', 'disrupts', 'complicates']
['part_of', 'disrupts', 'associated_with', 'associated_with']
['part_of', 'treats', 'inhibits', 'location_of']
['part_of', 'diagnoses', 'location_of', 'coexists_with']
['part_of', 'isa', 'causes', 'coexists_with']
['part_of', 'stimulates', 'complicates', 'isa']
['part_of', 'disrupts', 'produces', 'prevents']
['part_of', 'part_of', 'causes', 'affects']
['part_of', 'isa', 'inhibits', 'diagnoses']
['part_of', 'associated_with', 'complicates', 'causes']
['part_of', 'same_as', 'inhibits', 'location_of']
['part_of', 'stimulates', 'interacts_with', 'augments']
['part_of', 'augments', 'same_as']
['part_of', 'produces', 'coexists_with', 'complicates']
['part_of', 'isa', 'coexists_with', 'associated_with']
['part_of', 'part_of', 'affects', 'location_of']
['part_of', 'produces', 'associated_with', 'prevents']
['part_of', 'location_of', 'inhibits', 'affects']
['part_of', 'treats', 'prevents', 'complicates']
['part_of', 'complicates', 'disrupts', 'compared_with']
['part_of', 'diagnoses', 'interacts_with', 'disrupts']
['part_of', 'affects', 'occurs_in', 'produces']
['part_of', 'compared_with', 'complicates', 'augments']
['part_of', 'diagnoses', 'same_as', 'diagnoses']
['part_of', 'coexists_with', 'disrupts']
['part_of', 'coexists_with', 'occurs_in', 'affects']
['part_of', 'location_of', 'diagnoses', 'augments']
['part_of', 'causes', 'coexists_with', 'complicates']
['part_of', 'occurs_in', 'compared_with', 'diagnoses']
['part_of', 'location_of', 'prevents', 'coexists_with']
['part_of', 'treats', 'prevents', 'inhibits']
['part_of', 'produces', 'augments', 'coexists_with']
['part_of', 'same_as', 'interacts_with', 'part_of']
['part_of', 'occurs_in', 'produces', 'produces']
['part_of', 'occurs_in', 'produces', 'compared_with']
['part_of', 'associated_with', 'inhibits', 'produces']
['part_of', 'augments']
['part_of', 'isa', 'prevents', 'augments']
['part_of', 'part_of', 'complicates', 'location_of']
['part_of', 'inhibits', 'compared_with', 'prevents']
['part_of', 'interacts_with', 'inhibits', 'affects']
['part_of', 'augments', 'isa', 'occurs_in']
['part_of', 'same_as', 'prevents', 'affects']
['part_of', 'treats', 'prevents', 'causes']
['part_of', 'produces', 'disrupts', 'diagnoses']
['part_of', 'stimulates', 'prevents', 'treats']
['part_of', 'treats', 'disrupts', 'occurs_in']
['part_of', 'isa', 'diagnoses', 'location_of']
['part_of', 'affects', 'compared_with', 'prevents']
['part_of', 'compared_with', 'produces', 'part_of']
['part_of', 'coexists_with', 'location_of', 'associated_with']
['part_of', 'diagnoses', 'causes', 'associated_with']
['part_of', 'coexists_with', 'causes', 'stimulates']
['part_of', 'occurs_in', 'treats', 'occurs_in']
['part_of']
['part_of', 'occurs_in', 'same_as', 'associated_with']
['part_of', 'occurs_in', 'inhibits', 'associated_with']
['part_of', 'part_of', 'part_of', 'disrupts']
['part_of', 'compared_with', 'isa', 'coexists_with']
['part_of', 'part_of', 'treats', 'prevents']
['part_of', 'compared_with', 'inhibits', 'location_of']
['part_of', 'disrupts', 'disrupts', 'stimulates']
['part_of', 'same_as', 'affects', 'diagnoses']
['part_of', 'location_of', 'treats', 'compared_with']
['part_of', 'affects', 'prevents', 'occurs_in']
['part_of', 'prevents', 'location_of', 'affects']
['part_of', 'prevents', 'stimulates', 'compared_with']
['part_of', 'complicates', 'same_as', 'diagnoses']
['part_of', 'isa', 'produces', 'treats']
['part_of', 'prevents', 'diagnoses', 'treats']
['part_of', 'part_of', 'prevents', 'same_as']
['part_of', 'location_of', 'associated_with', 'same_as']
['part_of', 'associated_with', 'same_as', 'treats']
['part_of', 'treats', 'augments', 'stimulates']
['part_of', 'disrupts', 'treats', 'compared_with']
['part_of', 'diagnoses', 'associated_with', 'treats']
['part_of', 'augments', 'inhibits', 'part_of']
['part_of', 'affects', 'location_of', 'location_of']
['part_of', 'produces']
['part_of', 'location_of', 'diagnoses', 'affects']
['part_of', 'treats', 'treats', 'coexists_with']
['part_of', 'augments', 'produces', 'location_of']
['part_of', 'associated_with', 'produces', 'complicates']
['part_of', 'associated_with', 'treats', 'occurs_in']
['part_of', 'compared_with', 'produces', 'prevents']
['part_of', 'compared_with', 'prevents', 'isa']
['part_of', 'causes']
['location_of', 'inhibits', 'occurs_in', 'inhibits']
['location_of', 'same_as', 'associated_with', 'same_as']
['location_of', 'part_of', 'prevents', 'augments']
['location_of', 'augments', 'part_of', 'isa']
['location_of', 'compared_with', 'disrupts', 'occurs_in']
['location_of', 'part_of', 'isa', 'disrupts']
['location_of', 'associated_with', 'occurs_in', 'isa']
['location_of', 'produces', 'complicates', 'associated_with']
['location_of', 'isa', 'location_of', 'augments']
['location_of', 'prevents', 'isa', 'diagnoses']
['location_of', 'inhibits', 'produces', 'same_as']
['location_of', 'stimulates', 'augments', 'part_of']
['location_of', 'associated_with']
['location_of', 'complicates']
['location_of', 'part_of', 'produces', 'treats']
['location_of', 'interacts_with', 'produces', 'interacts_with']
['location_of', 'interacts_with', 'causes', 'disrupts']
['location_of', 'stimulates', 'compared_with', 'compared_with']
['location_of', 'complicates', 'occurs_in', 'disrupts']
['location_of', 'isa', 'coexists_with', 'complicates']
['location_of', 'occurs_in', 'compared_with', 'coexists_with']
['location_of', 'compared_with']
['location_of', 'diagnoses', 'affects', 'stimulates']
['location_of', 'coexists_with', 'location_of', 'causes']
['location_of', 'interacts_with', 'associated_with', 'inhibits']
['location_of', 'affects', 'interacts_with', 'stimulates']
['location_of', 'same_as', 'prevents', 'affects']
['location_of', 'compared_with', 'augments', 'interacts_with']
['location_of', 'causes', 'coexists_with', 'coexists_with']
['location_of', 'disrupts', 'diagnoses', 'treats']
['location_of', 'diagnoses', 'treats', 'isa']
['location_of', 'causes', 'part_of', 'interacts_with']
['location_of', 'augments']
['location_of', 'prevents', 'affects', 'coexists_with']
['location_of', 'affects', 'occurs_in', 'associated_with']
['location_of', 'affects', 'inhibits', 'same_as']
['location_of', 'coexists_with', 'disrupts', 'isa']
['location_of', 'inhibits', 'compared_with', 'interacts_with']
['location_of', 'associated_with', 'diagnoses', 'affects']
['location_of', 'location_of', 'augments']
['location_of', 'prevents', 'diagnoses', 'inhibits']
['location_of', 'part_of', 'inhibits', 'disrupts']
['location_of', 'occurs_in', 'prevents', 'associated_with']
['location_of', 'coexists_with', 'treats', 'produces']
['location_of']
['location_of', 'augments', 'occurs_in', 'coexists_with']
['location_of', 'diagnoses', 'stimulates', 'inhibits']
['location_of', 'complicates', 'inhibits', 'disrupts']
['location_of', 'diagnoses', 'causes', 'treats']
['location_of', 'isa']
['location_of', 'affects', 'stimulates', 'occurs_in']
['location_of', 'location_of', 'complicates', 'associated_with']
['location_of', 'diagnoses', 'occurs_in', 'augments']
['location_of', 'occurs_in', 'augments', 'associated_with']
['location_of', 'affects', 'stimulates', 'affects']
['location_of', 'isa', 'produces', 'disrupts']
['location_of', 'interacts_with', 'disrupts', 'compared_with']
['location_of', 'occurs_in', 'produces', 'prevents']
['location_of', 'compared_with', 'same_as', 'occurs_in']
['location_of', 'diagnoses', 'inhibits', 'treats']
['location_of', 'occurs_in', 'inhibits', 'produces']
['location_of', 'augments', 'diagnoses', 'isa']
['location_of', 'part_of', 'disrupts', 'produces']
['location_of', 'complicates', 'treats', 'diagnoses']
['location_of', 'location_of', 'treats', 'isa']
['location_of', 'interacts_with', 'compared_with', 'treats']
['location_of', 'prevents', 'coexists_with', 'occurs_in']
['location_of', 'stimulates', 'same_as', 'isa']
['location_of', 'diagnoses', 'occurs_in', 'diagnoses']
['location_of', 'causes', 'diagnoses', 'interacts_with']
['location_of', 'diagnoses', 'disrupts', 'augments']
['location_of', 'augments', 'augments', 'location_of']
['location_of', 'associated_with', 'augments', 'coexists_with']
['location_of', 'compared_with', 'inhibits', 'complicates']
['location_of', 'causes', 'stimulates', 'same_as']
['location_of', 'treats', 'produces', 'interacts_with']
['location_of', 'produces', 'same_as', 'treats']
['location_of', 'stimulates', 'complicates', 'diagnoses']
['location_of', 'location_of', 'compared_with', 'compared_with']
['location_of', 'isa', 'interacts_with', 'prevents']
['location_of', 'disrupts', 'prevents', 'location_of']
['location_of', 'compared_with', 'complicates', 'compared_with']
['location_of', 'occurs_in']
['location_of', 'stimulates', 'prevents', 'affects']
['location_of', 'location_of', 'location_of', 'occurs_in']
['location_of', 'compared_with', 'part_of', 'same_as']
['location_of', 'diagnoses', 'treats', 'occurs_in']
['location_of', 'same_as', 'causes', 'inhibits']
['location_of', 'inhibits', 'diagnoses', 'produces']
['location_of', 'coexists_with', 'compared_with', 'produces']
['location_of', 'complicates', 'disrupts', 'diagnoses']
['location_of', 'stimulates', 'part_of', 'associated_with']
['location_of', 'inhibits', 'stimulates']
['location_of', 'affects']
['location_of', 'stimulates', 'coexists_with', 'location_of']
['location_of', 'stimulates', 'treats', 'prevents']
